ithaID,phen_id,type,subtype,name
986,33,Unknown,NA,N/A
988,33,Unknown,NA,N/A
990,33,Unknown,NA,N/A
991,33,Unknown,NA,N/A
992,33,Unknown,NA,N/A
994,33,Unknown,NA,N/A
995,33,Unknown,NA,N/A
996,33,Unknown,NA,N/A
997,33,Unknown,NA,N/A
998,33,Unknown,NA,N/A
999,33,Unknown,NA,N/A
1002,33,Unknown,NA,N/A
1003,33,Unknown,NA,N/A
1005,33,Unknown,NA,N/A
1007,33,Unknown,NA,N/A
1015,33,Unknown,NA,N/A
1016,33,Unknown,NA,N/A
1017,33,Unknown,NA,N/A
1031,33,Unknown,NA,N/A
1032,33,Unknown,NA,N/A
1036,33,Unknown,NA,N/A
1045,33,Unknown,NA,N/A
1049,33,Unknown,NA,N/A
1054,33,Unknown,NA,N/A
1055,33,Unknown,NA,N/A
1056,33,Unknown,NA,N/A
1058,33,Unknown,NA,N/A
1059,33,Unknown,NA,N/A
1060,33,Unknown,NA,N/A
1061,33,Unknown,NA,N/A
1062,33,Unknown,NA,N/A
1064,33,Unknown,NA,N/A
1065,33,Unknown,NA,N/A
1066,33,Unknown,NA,N/A
1067,33,Unknown,NA,N/A
1068,33,Unknown,NA,N/A
1072,33,Unknown,NA,N/A
1075,33,Unknown,NA,N/A
1077,33,Unknown,NA,N/A
1081,33,Unknown,NA,N/A
1082,33,Unknown,NA,N/A
1088,33,Unknown,NA,N/A
1089,33,Unknown,NA,N/A
1090,33,Unknown,NA,N/A
1108,33,Unknown,NA,N/A
1112,33,Unknown,NA,N/A
1117,33,Unknown,NA,N/A
1119,33,Unknown,NA,N/A
1121,33,Unknown,NA,N/A
1127,33,Unknown,NA,N/A
1158,33,Unknown,NA,N/A
1159,33,Unknown,NA,N/A
1161,33,Unknown,NA,N/A
1171,33,Unknown,NA,N/A
1184,33,Unknown,NA,N/A
1186,33,Unknown,NA,N/A
1188,33,Unknown,NA,N/A
1190,33,Unknown,NA,N/A
1195,33,Unknown,NA,N/A
1196,33,Unknown,NA,N/A
1198,33,Unknown,NA,N/A
1201,33,Unknown,NA,N/A
1202,33,Unknown,NA,N/A
1203,33,Unknown,NA,N/A
1204,33,Unknown,NA,N/A
1207,33,Unknown,NA,N/A
1208,33,Unknown,NA,N/A
1209,33,Unknown,NA,N/A
1212,33,Unknown,NA,N/A
1213,33,Unknown,NA,N/A
1214,33,Unknown,NA,N/A
1216,33,Unknown,NA,N/A
1217,33,Unknown,NA,N/A
1218,33,Unknown,NA,N/A
1219,33,Unknown,NA,N/A
1220,33,Unknown,NA,N/A
1221,33,Unknown,NA,N/A
1222,33,Unknown,NA,N/A
1225,33,Unknown,NA,N/A
1226,33,Unknown,NA,N/A
1227,33,Unknown,NA,N/A
1231,33,Unknown,NA,N/A
1233,33,Unknown,NA,N/A
1246,33,Unknown,NA,N/A
1247,33,Unknown,NA,N/A
1251,33,Unknown,NA,N/A
1253,33,Unknown,NA,N/A
1255,33,Unknown,NA,N/A
1256,33,Unknown,NA,N/A
1261,33,Unknown,NA,N/A
1263,33,Unknown,NA,N/A
1268,33,Unknown,NA,N/A
1269,33,Unknown,NA,N/A
1270,33,Unknown,NA,N/A
1271,33,Unknown,NA,N/A
1275,33,Unknown,NA,N/A
1276,33,Unknown,NA,N/A
1291,33,Unknown,NA,N/A
1296,33,Unknown,NA,N/A
1316,33,Unknown,NA,N/A
1320,33,Unknown,NA,N/A
1347,33,Unknown,NA,N/A
1348,33,Unknown,NA,N/A
1349,33,Unknown,NA,N/A
1350,33,Unknown,NA,N/A
1351,33,Unknown,NA,N/A
1352,33,Unknown,NA,N/A
1353,33,Unknown,NA,N/A
1354,33,Unknown,NA,N/A
1355,33,Unknown,NA,N/A
1356,33,Unknown,NA,N/A
1357,33,Unknown,NA,N/A
1358,33,Unknown,NA,N/A
1359,33,Unknown,NA,N/A
1361,33,Unknown,NA,N/A
1363,33,Unknown,NA,N/A
1364,33,Unknown,NA,N/A
1365,33,Unknown,NA,N/A
1366,33,Unknown,NA,N/A
1367,33,Unknown,NA,N/A
1368,33,Unknown,NA,N/A
1369,33,Unknown,NA,N/A
1370,33,Unknown,NA,N/A
1372,33,Unknown,NA,N/A
1373,33,Unknown,NA,N/A
1374,33,Unknown,NA,N/A
1375,33,Unknown,NA,N/A
1376,33,Unknown,NA,N/A
1377,33,Unknown,NA,N/A
1378,33,Unknown,NA,N/A
1379,33,Unknown,NA,N/A
1380,33,Unknown,NA,N/A
1382,33,Unknown,NA,N/A
1383,33,Unknown,NA,N/A
1385,33,Unknown,NA,N/A
1386,33,Unknown,NA,N/A
1387,33,Unknown,NA,N/A
1388,33,Unknown,NA,N/A
1389,33,Unknown,NA,N/A
1390,33,Unknown,NA,N/A
1391,33,Unknown,NA,N/A
1393,33,Unknown,NA,N/A
1394,33,Unknown,NA,N/A
1406,33,Unknown,NA,N/A
1407,33,Unknown,NA,N/A
1408,33,Unknown,NA,N/A
1409,33,Unknown,NA,N/A
1410,33,Unknown,NA,N/A
1411,33,Unknown,NA,N/A
1412,33,Unknown,NA,N/A
1413,33,Unknown,NA,N/A
1414,33,Unknown,NA,N/A
1415,33,Unknown,NA,N/A
1416,33,Unknown,NA,N/A
1417,33,Unknown,NA,N/A
1418,33,Unknown,NA,N/A
1419,33,Unknown,NA,N/A
1420,33,Unknown,NA,N/A
1421,33,Unknown,NA,N/A
1422,33,Unknown,NA,N/A
1423,33,Unknown,NA,N/A
1424,33,Unknown,NA,N/A
1425,33,Unknown,NA,N/A
1426,33,Unknown,NA,N/A
1427,33,Unknown,NA,N/A
1428,33,Unknown,NA,N/A
1429,33,Unknown,NA,N/A
1430,33,Unknown,NA,N/A
1431,33,Unknown,NA,N/A
1432,33,Unknown,NA,N/A
1434,33,Unknown,NA,N/A
1435,33,Unknown,NA,N/A
1436,33,Unknown,NA,N/A
1437,33,Unknown,NA,N/A
1438,33,Unknown,NA,N/A
1439,33,Unknown,NA,N/A
1440,33,Unknown,NA,N/A
1441,33,Unknown,NA,N/A
1442,33,Unknown,NA,N/A
1443,33,Unknown,NA,N/A
1444,33,Unknown,NA,N/A
1446,33,Unknown,NA,N/A
1447,33,Unknown,NA,N/A
1448,33,Unknown,NA,N/A
1450,33,Unknown,NA,N/A
1451,33,Unknown,NA,N/A
1452,33,Unknown,NA,N/A
1453,33,Unknown,NA,N/A
1454,33,Unknown,NA,N/A
1455,33,Unknown,NA,N/A
1456,33,Unknown,NA,N/A
1457,33,Unknown,NA,N/A
1460,33,Unknown,NA,N/A
1461,33,Unknown,NA,N/A
1462,33,Unknown,NA,N/A
1463,33,Unknown,NA,N/A
1464,33,Unknown,NA,N/A
1465,33,Unknown,NA,N/A
1466,33,Unknown,NA,N/A
1467,33,Unknown,NA,N/A
1469,33,Unknown,NA,N/A
1470,33,Unknown,NA,N/A
1471,33,Unknown,NA,N/A
1472,33,Unknown,NA,N/A
1473,33,Unknown,NA,N/A
1474,33,Unknown,NA,N/A
1475,33,Unknown,NA,N/A
1476,33,Unknown,NA,N/A
1477,33,Unknown,NA,N/A
1478,33,Unknown,NA,N/A
1479,33,Unknown,NA,N/A
1480,33,Unknown,NA,N/A
1481,33,Unknown,NA,N/A
1482,33,Unknown,NA,N/A
1483,33,Unknown,NA,N/A
1484,33,Unknown,NA,N/A
1485,33,Unknown,NA,N/A
1486,33,Unknown,NA,N/A
1487,33,Unknown,NA,N/A
1488,33,Unknown,NA,N/A
1489,33,Unknown,NA,N/A
1490,33,Unknown,NA,N/A
1491,33,Unknown,NA,N/A
1492,33,Unknown,NA,N/A
1505,33,Unknown,NA,N/A
2036,33,Unknown,NA,N/A
2037,33,Unknown,NA,N/A
2039,33,Unknown,NA,N/A
2040,33,Unknown,NA,N/A
2041,33,Unknown,NA,N/A
2044,33,Unknown,NA,N/A
2045,33,Unknown,NA,N/A
2046,33,Unknown,NA,N/A
2047,33,Unknown,NA,N/A
2048,33,Unknown,NA,N/A
2049,33,Unknown,NA,N/A
2050,33,Unknown,NA,N/A
2051,33,Unknown,NA,N/A
2053,33,Unknown,NA,N/A
2054,33,Unknown,NA,N/A
2055,33,Unknown,NA,N/A
2058,33,Unknown,NA,N/A
2059,33,Unknown,NA,N/A
2060,33,Unknown,NA,N/A
2061,33,Unknown,NA,N/A
2063,33,Unknown,NA,N/A
2064,33,Unknown,NA,N/A
2065,33,Unknown,NA,N/A
2066,33,Unknown,NA,N/A
2067,33,Unknown,NA,N/A
2068,33,Unknown,NA,N/A
2069,33,Unknown,NA,N/A
2070,33,Unknown,NA,N/A
2071,33,Unknown,NA,N/A
2072,33,Unknown,NA,N/A
2073,33,Unknown,NA,N/A
2074,33,Unknown,NA,N/A
2075,33,Unknown,NA,N/A
2076,33,Unknown,NA,N/A
2077,33,Unknown,NA,N/A
2078,33,Unknown,NA,N/A
2079,33,Unknown,NA,N/A
2080,33,Unknown,NA,N/A
2081,33,Unknown,NA,N/A
2082,33,Unknown,NA,N/A
2083,33,Unknown,NA,N/A
2084,33,Unknown,NA,N/A
2085,33,Unknown,NA,N/A
2086,33,Unknown,NA,N/A
2087,33,Unknown,NA,N/A
2088,33,Unknown,NA,N/A
2093,33,Unknown,NA,N/A
2094,33,Unknown,NA,N/A
2095,33,Unknown,NA,N/A
2096,33,Unknown,NA,N/A
2097,33,Unknown,NA,N/A
2098,33,Unknown,NA,N/A
2099,33,Unknown,NA,N/A
2100,33,Unknown,NA,N/A
2101,33,Unknown,NA,N/A
2102,33,Unknown,NA,N/A
2103,33,Unknown,NA,N/A
2104,33,Unknown,NA,N/A
2105,33,Unknown,NA,N/A
2106,33,Unknown,NA,N/A
2109,33,Unknown,NA,N/A
2110,33,Unknown,NA,N/A
2111,33,Unknown,NA,N/A
2112,33,Unknown,NA,N/A
2113,33,Unknown,NA,N/A
2114,33,Unknown,NA,N/A
2115,33,Unknown,NA,N/A
2116,33,Unknown,NA,N/A
2117,33,Unknown,NA,N/A
2118,33,Unknown,NA,N/A
2119,33,Unknown,NA,N/A
2120,33,Unknown,NA,N/A
2127,33,Unknown,NA,N/A
2128,33,Unknown,NA,N/A
2129,33,Unknown,NA,N/A
2130,33,Unknown,NA,N/A
2131,33,Unknown,NA,N/A
2132,33,Unknown,NA,N/A
2133,33,Unknown,NA,N/A
2134,33,Unknown,NA,N/A
2135,33,Unknown,NA,N/A
2136,33,Unknown,NA,N/A
2137,33,Unknown,NA,N/A
2138,33,Unknown,NA,N/A
2139,33,Unknown,NA,N/A
2140,33,Unknown,NA,N/A
2141,33,Unknown,NA,N/A
2142,33,Unknown,NA,N/A
2143,33,Unknown,NA,N/A
2144,33,Unknown,NA,N/A
2145,33,Unknown,NA,N/A
2146,33,Unknown,NA,N/A
2147,33,Unknown,NA,N/A
2148,33,Unknown,NA,N/A
2150,33,Unknown,NA,N/A
2157,33,Unknown,NA,N/A
2160,33,Unknown,NA,N/A
2162,33,Unknown,NA,N/A
2166,33,Unknown,NA,N/A
2168,33,Unknown,NA,N/A
2169,33,Unknown,NA,N/A
2170,33,Unknown,NA,N/A
2201,33,Unknown,NA,N/A
2227,33,Unknown,NA,N/A
2228,33,Unknown,NA,N/A
2229,33,Unknown,NA,N/A
2274,33,Unknown,NA,N/A
2275,33,Unknown,NA,N/A
2276,33,Unknown,NA,N/A
2277,33,Unknown,NA,N/A
2278,33,Unknown,NA,N/A
2281,33,Unknown,NA,N/A
2286,33,Unknown,NA,N/A
2287,33,Unknown,NA,N/A
2288,33,Unknown,NA,N/A
2289,33,Unknown,NA,N/A
2290,33,Unknown,NA,N/A
2291,33,Unknown,NA,N/A
2293,33,Unknown,NA,N/A
2294,33,Unknown,NA,N/A
2296,33,Unknown,NA,N/A
2305,33,Unknown,NA,N/A
2307,33,Unknown,NA,N/A
2309,33,Unknown,NA,N/A
2310,33,Unknown,NA,N/A
2313,33,Unknown,NA,N/A
2314,33,Unknown,NA,N/A
2315,33,Unknown,NA,N/A
2316,33,Unknown,NA,N/A
2317,33,Unknown,NA,N/A
2318,33,Unknown,NA,N/A
2319,33,Unknown,NA,N/A
2320,33,Unknown,NA,N/A
2321,33,Unknown,NA,N/A
2322,33,Unknown,NA,N/A
2323,33,Unknown,NA,N/A
2324,33,Unknown,NA,N/A
2325,33,Unknown,NA,N/A
2326,33,Unknown,NA,N/A
2327,33,Unknown,NA,N/A
2328,33,Unknown,NA,N/A
2329,33,Unknown,NA,N/A
2330,33,Unknown,NA,N/A
2331,33,Unknown,NA,N/A
2332,33,Unknown,NA,N/A
2333,33,Unknown,NA,N/A
2334,33,Unknown,NA,N/A
2335,33,Unknown,NA,N/A
2336,33,Unknown,NA,N/A
2337,33,Unknown,NA,N/A
2338,33,Unknown,NA,N/A
2341,33,Unknown,NA,N/A
2343,33,Unknown,NA,N/A
2344,33,Unknown,NA,N/A
2345,33,Unknown,NA,N/A
2346,33,Unknown,NA,N/A
2347,33,Unknown,NA,N/A
2348,33,Unknown,NA,N/A
2349,33,Unknown,NA,N/A
2350,33,Unknown,NA,N/A
2351,33,Unknown,NA,N/A
2352,33,Unknown,NA,N/A
2353,33,Unknown,NA,N/A
2354,33,Unknown,NA,N/A
2355,33,Unknown,NA,N/A
2356,33,Unknown,NA,N/A
2357,33,Unknown,NA,N/A
2358,33,Unknown,NA,N/A
2359,33,Unknown,NA,N/A
2360,33,Unknown,NA,N/A
2361,33,Unknown,NA,N/A
2362,33,Unknown,NA,N/A
2363,33,Unknown,NA,N/A
2365,33,Unknown,NA,N/A
2366,33,Unknown,NA,N/A
2368,33,Unknown,NA,N/A
2369,33,Unknown,NA,N/A
2370,33,Unknown,NA,N/A
2371,33,Unknown,NA,N/A
2373,33,Unknown,NA,N/A
2374,33,Unknown,NA,N/A
2375,33,Unknown,NA,N/A
2377,33,Unknown,NA,N/A
2378,33,Unknown,NA,N/A
2380,33,Unknown,NA,N/A
2381,33,Unknown,NA,N/A
2382,33,Unknown,NA,N/A
2383,33,Unknown,NA,N/A
2384,33,Unknown,NA,N/A
2385,33,Unknown,NA,N/A
2388,33,Unknown,NA,N/A
2389,33,Unknown,NA,N/A
2390,33,Unknown,NA,N/A
2391,33,Unknown,NA,N/A
2394,33,Unknown,NA,N/A
2395,33,Unknown,NA,N/A
2396,33,Unknown,NA,N/A
2397,33,Unknown,NA,N/A
2398,33,Unknown,NA,N/A
2399,33,Unknown,NA,N/A
2400,33,Unknown,NA,N/A
2401,33,Unknown,NA,N/A
2402,33,Unknown,NA,N/A
2403,33,Unknown,NA,N/A
2405,33,Unknown,NA,N/A
2406,33,Unknown,NA,N/A
2408,33,Unknown,NA,N/A
2409,33,Unknown,NA,N/A
2410,33,Unknown,NA,N/A
2411,33,Unknown,NA,N/A
2413,33,Unknown,NA,N/A
2415,33,Unknown,NA,N/A
2416,33,Unknown,NA,N/A
2421,33,Unknown,NA,N/A
2422,33,Unknown,NA,N/A
2423,33,Unknown,NA,N/A
2424,33,Unknown,NA,N/A
2425,33,Unknown,NA,N/A
2426,33,Unknown,NA,N/A
2428,33,Unknown,NA,N/A
2429,33,Unknown,NA,N/A
2432,33,Unknown,NA,N/A
2434,33,Unknown,NA,N/A
2435,33,Unknown,NA,N/A
2436,33,Unknown,NA,N/A
2437,33,Unknown,NA,N/A
2438,33,Unknown,NA,N/A
2442,33,Unknown,NA,N/A
2443,33,Unknown,NA,N/A
2444,33,Unknown,NA,N/A
2445,33,Unknown,NA,N/A
2446,33,Unknown,NA,N/A
2447,33,Unknown,NA,N/A
2449,33,Unknown,NA,N/A
2450,33,Unknown,NA,N/A
2451,33,Unknown,NA,N/A
2452,33,Unknown,NA,N/A
2453,33,Unknown,NA,N/A
2454,33,Unknown,NA,N/A
2455,33,Unknown,NA,N/A
2456,33,Unknown,NA,N/A
2457,33,Unknown,NA,N/A
2458,33,Unknown,NA,N/A
2460,33,Unknown,NA,N/A
2464,33,Unknown,NA,N/A
2465,33,Unknown,NA,N/A
2466,33,Unknown,NA,N/A
2467,33,Unknown,NA,N/A
2468,33,Unknown,NA,N/A
2469,33,Unknown,NA,N/A
2471,33,Unknown,NA,N/A
2472,33,Unknown,NA,N/A
2474,33,Unknown,NA,N/A
2476,33,Unknown,NA,N/A
2477,33,Unknown,NA,N/A
2478,33,Unknown,NA,N/A
2479,33,Unknown,NA,N/A
2480,33,Unknown,NA,N/A
2481,33,Unknown,NA,N/A
2483,33,Unknown,NA,N/A
2485,33,Unknown,NA,N/A
2486,33,Unknown,NA,N/A
2489,33,Unknown,NA,N/A
2491,33,Unknown,NA,N/A
2494,33,Unknown,NA,N/A
2495,33,Unknown,NA,N/A
2496,33,Unknown,NA,N/A
2499,33,Unknown,NA,N/A
2501,33,Unknown,NA,N/A
2502,33,Unknown,NA,N/A
2503,33,Unknown,NA,N/A
2505,33,Unknown,NA,N/A
2508,33,Unknown,NA,N/A
2509,33,Unknown,NA,N/A
2510,33,Unknown,NA,N/A
2511,33,Unknown,NA,N/A
2512,33,Unknown,NA,N/A
2513,33,Unknown,NA,N/A
2514,33,Unknown,NA,N/A
2515,33,Unknown,NA,N/A
2516,33,Unknown,NA,N/A
2517,33,Unknown,NA,N/A
2519,33,Unknown,NA,N/A
2523,33,Unknown,NA,N/A
2524,33,Unknown,NA,N/A
2530,33,Unknown,NA,N/A
2534,33,Unknown,NA,N/A
2540,33,Unknown,NA,N/A
2541,33,Unknown,NA,N/A
2542,33,Unknown,NA,N/A
2543,33,Unknown,NA,N/A
2545,33,Unknown,NA,N/A
2546,33,Unknown,NA,N/A
2550,33,Unknown,NA,N/A
2552,33,Unknown,NA,N/A
2556,33,Unknown,NA,N/A
2557,33,Unknown,NA,N/A
2558,33,Unknown,NA,N/A
2559,33,Unknown,NA,N/A
2561,33,Unknown,NA,N/A
2567,33,Unknown,NA,N/A
2568,33,Unknown,NA,N/A
2569,33,Unknown,NA,N/A
2570,33,Unknown,NA,N/A
2572,33,Unknown,NA,N/A
2577,33,Unknown,NA,N/A
2578,33,Unknown,NA,N/A
2580,33,Unknown,NA,N/A
2581,33,Unknown,NA,N/A
2583,33,Unknown,NA,N/A
2584,33,Unknown,NA,N/A
2585,33,Unknown,NA,N/A
2586,33,Unknown,NA,N/A
2587,33,Unknown,NA,N/A
2588,33,Unknown,NA,N/A
2589,33,Unknown,NA,N/A
2591,33,Unknown,NA,N/A
2592,33,Unknown,NA,N/A
2593,33,Unknown,NA,N/A
2594,33,Unknown,NA,N/A
2595,33,Unknown,NA,N/A
2596,33,Unknown,NA,N/A
2597,33,Unknown,NA,N/A
2598,33,Unknown,NA,N/A
2599,33,Unknown,NA,N/A
2601,33,Unknown,NA,N/A
2602,33,Unknown,NA,N/A
2603,33,Unknown,NA,N/A
2604,33,Unknown,NA,N/A
2605,33,Unknown,NA,N/A
2606,33,Unknown,NA,N/A
2607,33,Unknown,NA,N/A
2608,33,Unknown,NA,N/A
2609,33,Unknown,NA,N/A
2610,33,Unknown,NA,N/A
2611,33,Unknown,NA,N/A
2612,33,Unknown,NA,N/A
2613,33,Unknown,NA,N/A
2614,33,Unknown,NA,N/A
2615,33,Unknown,NA,N/A
2616,33,Unknown,NA,N/A
2617,33,Unknown,NA,N/A
2618,33,Unknown,NA,N/A
2619,33,Unknown,NA,N/A
2620,33,Unknown,NA,N/A
2621,33,Unknown,NA,N/A
2622,33,Unknown,NA,N/A
2623,33,Unknown,NA,N/A
2624,33,Unknown,NA,N/A
2625,33,Unknown,NA,N/A
2626,33,Unknown,NA,N/A
2627,33,Unknown,NA,N/A
2628,33,Unknown,NA,N/A
2629,33,Unknown,NA,N/A
2630,33,Unknown,NA,N/A
2631,33,Unknown,NA,N/A
2632,33,Unknown,NA,N/A
2633,33,Unknown,NA,N/A
2634,33,Unknown,NA,N/A
2635,33,Unknown,NA,N/A
2636,33,Unknown,NA,N/A
2637,33,Unknown,NA,N/A
2638,33,Unknown,NA,N/A
2639,33,Unknown,NA,N/A
2640,33,Unknown,NA,N/A
2641,33,Unknown,NA,N/A
2642,33,Unknown,NA,N/A
2644,33,Unknown,NA,N/A
2645,33,Unknown,NA,N/A
2646,33,Unknown,NA,N/A
2647,33,Unknown,NA,N/A
2648,33,Unknown,NA,N/A
2649,33,Unknown,NA,N/A
2650,33,Unknown,NA,N/A
2651,33,Unknown,NA,N/A
2652,33,Unknown,NA,N/A
2653,33,Unknown,NA,N/A
2654,33,Unknown,NA,N/A
2655,33,Unknown,NA,N/A
2656,33,Unknown,NA,N/A
2657,33,Unknown,NA,N/A
2658,33,Unknown,NA,N/A
2659,33,Unknown,NA,N/A
2660,33,Unknown,NA,N/A
2661,33,Unknown,NA,N/A
2665,33,Unknown,NA,N/A
2666,33,Unknown,NA,N/A
2667,33,Unknown,NA,N/A
2668,33,Unknown,NA,N/A
2669,33,Unknown,NA,N/A
2670,33,Unknown,NA,N/A
2671,33,Unknown,NA,N/A
2672,33,Unknown,NA,N/A
2673,33,Unknown,NA,N/A
2674,33,Unknown,NA,N/A
2675,33,Unknown,NA,N/A
2676,33,Unknown,NA,N/A
2677,33,Unknown,NA,N/A
2678,33,Unknown,NA,N/A
2679,33,Unknown,NA,N/A
2680,33,Unknown,NA,N/A
2681,33,Unknown,NA,N/A
2682,33,Unknown,NA,N/A
2683,33,Unknown,NA,N/A
2684,33,Unknown,NA,N/A
2685,33,Unknown,NA,N/A
2686,33,Unknown,NA,N/A
2687,33,Unknown,NA,N/A
2688,33,Unknown,NA,N/A
2689,33,Unknown,NA,N/A
2690,33,Unknown,NA,N/A
2691,33,Unknown,NA,N/A
2692,33,Unknown,NA,N/A
2693,33,Unknown,NA,N/A
2694,33,Unknown,NA,N/A
2695,33,Unknown,NA,N/A
2696,33,Unknown,NA,N/A
2697,33,Unknown,NA,N/A
2698,33,Unknown,NA,N/A
2699,33,Unknown,NA,N/A
2700,33,Unknown,NA,N/A
2701,33,Unknown,NA,N/A
2702,33,Unknown,NA,N/A
2703,33,Unknown,NA,N/A
2704,33,Unknown,NA,N/A
2705,33,Unknown,NA,N/A
2706,33,Unknown,NA,N/A
2707,33,Unknown,NA,N/A
2708,33,Unknown,NA,N/A
2709,33,Unknown,NA,N/A
2710,33,Unknown,NA,N/A
2711,33,Unknown,NA,N/A
2712,33,Unknown,NA,N/A
2713,33,Unknown,NA,N/A
2714,33,Unknown,NA,N/A
2715,33,Unknown,NA,N/A
2716,33,Unknown,NA,N/A
2717,33,Unknown,NA,N/A
2718,33,Unknown,NA,N/A
2719,33,Unknown,NA,N/A
2720,33,Unknown,NA,N/A
2721,33,Unknown,NA,N/A
2722,33,Unknown,NA,N/A
2723,33,Unknown,NA,N/A
2724,33,Unknown,NA,N/A
2725,33,Unknown,NA,N/A
2726,33,Unknown,NA,N/A
2727,33,Unknown,NA,N/A
2728,33,Unknown,NA,N/A
2729,33,Unknown,NA,N/A
2730,33,Unknown,NA,N/A
2731,33,Unknown,NA,N/A
2732,33,Unknown,NA,N/A
2733,33,Unknown,NA,N/A
2734,33,Unknown,NA,N/A
2735,33,Unknown,NA,N/A
2736,33,Unknown,NA,N/A
2737,33,Unknown,NA,N/A
2738,33,Unknown,NA,N/A
2739,33,Unknown,NA,N/A
2740,33,Unknown,NA,N/A
2741,33,Unknown,NA,N/A
2742,33,Unknown,NA,N/A
2743,33,Unknown,NA,N/A
2744,33,Unknown,NA,N/A
2745,33,Unknown,NA,N/A
2746,33,Unknown,NA,N/A
2747,33,Unknown,NA,N/A
2748,33,Unknown,NA,N/A
2749,33,Unknown,NA,N/A
2750,33,Unknown,NA,N/A
2751,33,Unknown,NA,N/A
2752,33,Unknown,NA,N/A
2753,33,Unknown,NA,N/A
2754,33,Unknown,NA,N/A
2758,33,Unknown,NA,N/A
2760,33,Unknown,NA,N/A
2761,33,Unknown,NA,N/A
2762,33,Unknown,NA,N/A
2763,33,Unknown,NA,N/A
2764,33,Unknown,NA,N/A
2766,33,Unknown,NA,N/A
2767,33,Unknown,NA,N/A
2768,33,Unknown,NA,N/A
2769,33,Unknown,NA,N/A
2770,33,Unknown,NA,N/A
2771,33,Unknown,NA,N/A
2772,33,Unknown,NA,N/A
2773,33,Unknown,NA,N/A
2774,33,Unknown,NA,N/A
2775,33,Unknown,NA,N/A
2776,33,Unknown,NA,N/A
2777,33,Unknown,NA,N/A
2778,33,Unknown,NA,N/A
2779,33,Unknown,NA,N/A
2780,33,Unknown,NA,N/A
2781,33,Unknown,NA,N/A
2782,33,Unknown,NA,N/A
2783,33,Unknown,NA,N/A
2784,33,Unknown,NA,N/A
2785,33,Unknown,NA,N/A
2786,33,Unknown,NA,N/A
2787,33,Unknown,NA,N/A
2788,33,Unknown,NA,N/A
2789,33,Unknown,NA,N/A
2791,33,Unknown,NA,N/A
2792,33,Unknown,NA,N/A
2793,33,Unknown,NA,N/A
2794,33,Unknown,NA,N/A
2795,33,Unknown,NA,N/A
2796,33,Unknown,NA,N/A
2797,33,Unknown,NA,N/A
2798,33,Unknown,NA,N/A
2799,33,Unknown,NA,N/A
2800,33,Unknown,NA,N/A
2801,33,Unknown,NA,N/A
2802,33,Unknown,NA,N/A
2803,33,Unknown,NA,N/A
2804,33,Unknown,NA,N/A
2805,33,Unknown,NA,N/A
2806,33,Unknown,NA,N/A
2807,33,Unknown,NA,N/A
2808,33,Unknown,NA,N/A
2809,33,Unknown,NA,N/A
2810,33,Unknown,NA,N/A
2811,33,Unknown,NA,N/A
2812,33,Unknown,NA,N/A
2813,33,Unknown,NA,N/A
2814,33,Unknown,NA,N/A
2815,33,Unknown,NA,N/A
2816,33,Unknown,NA,N/A
2817,33,Unknown,NA,N/A
2818,33,Unknown,NA,N/A
2819,33,Unknown,NA,N/A
2820,33,Unknown,NA,N/A
2821,33,Unknown,NA,N/A
2822,33,Unknown,NA,N/A
2823,33,Unknown,NA,N/A
2824,33,Unknown,NA,N/A
2825,33,Unknown,NA,N/A
2826,33,Unknown,NA,N/A
2827,33,Unknown,NA,N/A
2828,33,Unknown,NA,N/A
2829,33,Unknown,NA,N/A
2830,33,Unknown,NA,N/A
2831,33,Unknown,NA,N/A
2832,33,Unknown,NA,N/A
2833,33,Unknown,NA,N/A
2834,33,Unknown,NA,N/A
2835,33,Unknown,NA,N/A
2836,33,Unknown,NA,N/A
2837,33,Unknown,NA,N/A
2838,33,Unknown,NA,N/A
2839,33,Unknown,NA,N/A
2840,33,Unknown,NA,N/A
2841,33,Unknown,NA,N/A
2842,33,Unknown,NA,N/A
2843,33,Unknown,NA,N/A
2844,33,Unknown,NA,N/A
2845,33,Unknown,NA,N/A
2846,33,Unknown,NA,N/A
2847,33,Unknown,NA,N/A
2848,33,Unknown,NA,N/A
2849,33,Unknown,NA,N/A
2850,33,Unknown,NA,N/A
2851,33,Unknown,NA,N/A
2852,33,Unknown,NA,N/A
2853,33,Unknown,NA,N/A
2854,33,Unknown,NA,N/A
2855,33,Unknown,NA,N/A
2856,33,Unknown,NA,N/A
2857,33,Unknown,NA,N/A
2858,33,Unknown,NA,N/A
2859,33,Unknown,NA,N/A
2860,33,Unknown,NA,N/A
2861,33,Unknown,NA,N/A
2862,33,Unknown,NA,N/A
2863,33,Unknown,NA,N/A
2864,33,Unknown,NA,N/A
2865,33,Unknown,NA,N/A
2866,33,Unknown,NA,N/A
2867,33,Unknown,NA,N/A
2868,33,Unknown,NA,N/A
2869,33,Unknown,NA,N/A
2870,33,Unknown,NA,N/A
2871,33,Unknown,NA,N/A
2872,33,Unknown,NA,N/A
2873,33,Unknown,NA,N/A
2874,33,Unknown,NA,N/A
2875,33,Unknown,NA,N/A
2877,33,Unknown,NA,N/A
2878,33,Unknown,NA,N/A
2879,33,Unknown,NA,N/A
2880,33,Unknown,NA,N/A
2881,33,Unknown,NA,N/A
2882,33,Unknown,NA,N/A
2883,33,Unknown,NA,N/A
2884,33,Unknown,NA,N/A
