ithaID,hemo_id,type,name
1306,8,Structural Hb,β-chain variant
1307,8,Structural Hb,β-chain variant
1308,8,Structural Hb,β-chain variant
1309,8,Structural Hb,β-chain variant
1310,8,Structural Hb,β-chain variant
1311,8,Structural Hb,β-chain variant
1312,8,Structural Hb,β-chain variant
1313,8,Structural Hb,β-chain variant
1314,8,Structural Hb,β-chain variant
1315,8,Structural Hb,β-chain variant
1316,8,Structural Hb,β-chain variant
1317,8,Structural Hb,β-chain variant
1318,8,Structural Hb,β-chain variant
1319,8,Structural Hb,β-chain variant
1320,8,Structural Hb,β-chain variant
2024,8,Structural Hb,β-chain variant
2149,8,Structural Hb,β-chain variant
2193,8,Structural Hb,β-chain variant
2280,8,Structural Hb,β-chain variant
2282,8,Structural Hb,β-chain variant
2284,8,Structural Hb,β-chain variant
2297,8,Structural Hb,β-chain variant
2298,8,Structural Hb,β-chain variant
2307,8,Structural Hb,β-chain variant
2321,8,Structural Hb,β-chain variant
2326,8,Structural Hb,β-chain variant
2327,8,Structural Hb,β-chain variant
2330,8,Structural Hb,β-chain variant
2331,8,Structural Hb,β-chain variant
2332,8,Structural Hb,β-chain variant
2333,8,Structural Hb,β-chain variant
2334,8,Structural Hb,β-chain variant
2359,8,Structural Hb,β-chain variant
2364,8,Structural Hb,β-chain variant
2374,8,Structural Hb,β-chain variant
2379,8,Structural Hb,β-chain variant
2382,8,Structural Hb,β-chain variant
2387,8,Structural Hb,β-chain variant
2389,8,Structural Hb,β-chain variant
2391,8,Structural Hb,β-chain variant
2399,8,Structural Hb,β-chain variant
2400,8,Structural Hb,β-chain variant
2401,8,Structural Hb,β-chain variant
2403,8,Structural Hb,β-chain variant
2404,8,Structural Hb,β-chain variant
2405,8,Structural Hb,β-chain variant
2406,8,Structural Hb,β-chain variant
2407,8,Structural Hb,β-chain variant
2410,8,Structural Hb,β-chain variant
2411,8,Structural Hb,β-chain variant
2412,8,Structural Hb,β-chain variant
2413,8,Structural Hb,β-chain variant
2422,8,Structural Hb,β-chain variant
2432,8,Structural Hb,β-chain variant
2434,8,Structural Hb,β-chain variant
2440,8,Structural Hb,β-chain variant
2441,8,Structural Hb,β-chain variant
2442,8,Structural Hb,β-chain variant
2443,8,Structural Hb,β-chain variant
2445,8,Structural Hb,β-chain variant
2452,8,Structural Hb,β-chain variant
2454,8,Structural Hb,β-chain variant
2456,8,Structural Hb,β-chain variant
2461,8,Structural Hb,β-chain variant
2464,8,Structural Hb,β-chain variant
2478,8,Structural Hb,β-chain variant
2490,8,Structural Hb,β-chain variant
2491,8,Structural Hb,β-chain variant
2492,8,Structural Hb,β-chain variant
2523,8,Structural Hb,β-chain variant
2525,8,Structural Hb,β-chain variant
2531,8,Structural Hb,β-chain variant
2533,8,Structural Hb,β-chain variant
2534,8,Structural Hb,β-chain variant
2537,8,Structural Hb,β-chain variant
2542,8,Structural Hb,β-chain variant
2543,8,Structural Hb,β-chain variant
2544,8,Structural Hb,β-chain variant
2545,8,Structural Hb,β-chain variant
2954,8,Structural Hb,β-chain variant
2961,8,Structural Hb,β-chain variant
2962,8,Structural Hb,β-chain variant
2963,8,Structural Hb,β-chain variant
2964,8,Structural Hb,β-chain variant
2965,8,Structural Hb,β-chain variant
2966,8,Structural Hb,β-chain variant
2969,8,Structural Hb,β-chain variant
2972,8,Structural Hb,β-chain variant
2973,8,Structural Hb,β-chain variant
2974,8,Structural Hb,β-chain variant
2975,8,Structural Hb,β-chain variant
2976,8,Structural Hb,β-chain variant
2994,8,Structural Hb,β-chain variant
2998,8,Structural Hb,β-chain variant
3001,8,Structural Hb,β-chain variant
3004,8,Structural Hb,β-chain variant
3005,8,Structural Hb,β-chain variant
3009,8,Structural Hb,β-chain variant
3034,8,Structural Hb,β-chain variant
3035,8,Structural Hb,β-chain variant
3065,8,Structural Hb,β-chain variant
3227,8,Structural Hb,β-chain variant
3228,8,Structural Hb,β-chain variant
3249,8,Structural Hb,β-chain variant
3282,8,Structural Hb,β-chain variant
3297,8,Structural Hb,β-chain variant
3298,8,Structural Hb,β-chain variant
3306,8,Structural Hb,β-chain variant
3308,8,Structural Hb,β-chain variant
3309,8,Structural Hb,β-chain variant
3310,8,Structural Hb,β-chain variant
3313,8,Structural Hb,β-chain variant
3323,8,Structural Hb,β-chain variant
3324,8,Structural Hb,β-chain variant
3325,8,Structural Hb,β-chain variant
3342,8,Structural Hb,β-chain variant
3359,8,Structural Hb,β-chain variant
3364,8,Structural Hb,β-chain variant
3367,8,Structural Hb,β-chain variant
3368,8,Structural Hb,β-chain variant
3370,8,Structural Hb,β-chain variant
3371,8,Structural Hb,β-chain variant
3375,8,Structural Hb,β-chain variant
3377,8,Structural Hb,β-chain variant
3384,8,Structural Hb,β-chain variant
3385,8,Structural Hb,β-chain variant
3388,8,Structural Hb,β-chain variant
3390,8,Structural Hb,β-chain variant
3392,8,Structural Hb,β-chain variant
3398,8,Structural Hb,β-chain variant
3399,8,Structural Hb,β-chain variant
3400,8,Structural Hb,β-chain variant
3401,8,Structural Hb,β-chain variant
3437,8,Structural Hb,β-chain variant
3444,8,Structural Hb,β-chain variant
3483,8,Structural Hb,β-chain variant
3494,8,Structural Hb,β-chain variant
3556,8,Structural Hb,β-chain variant
3559,8,Structural Hb,β-chain variant
3567,8,Structural Hb,β-chain variant
3586,8,Structural Hb,β-chain variant
3593,8,Structural Hb,β-chain variant
3597,8,Structural Hb,β-chain variant
3629,8,Structural Hb,β-chain variant
3697,8,Structural Hb,β-chain variant
3700,8,Structural Hb,β-chain variant
3710,8,Structural Hb,β-chain variant
3747,8,Structural Hb,β-chain variant
3793,8,Structural Hb,β-chain variant
3794,8,Structural Hb,β-chain variant
3795,8,Structural Hb,β-chain variant
3799,8,Structural Hb,β-chain variant
3847,8,Structural Hb,β-chain variant
3876,8,Structural Hb,β-chain variant
3878,8,Structural Hb,β-chain variant
3918,8,Structural Hb,β-chain variant
3919,8,Structural Hb,β-chain variant
3934,8,Structural Hb,β-chain variant
3940,8,Structural Hb,β-chain variant
1406,9,Structural Hb,γ-chain variant
1407,9,Structural Hb,γ-chain variant
1408,9,Structural Hb,γ-chain variant
1409,9,Structural Hb,γ-chain variant
1410,9,Structural Hb,γ-chain variant
1411,9,Structural Hb,γ-chain variant
1412,9,Structural Hb,γ-chain variant
1413,9,Structural Hb,γ-chain variant
1414,9,Structural Hb,γ-chain variant
1415,9,Structural Hb,γ-chain variant
1416,9,Structural Hb,γ-chain variant
1417,9,Structural Hb,γ-chain variant
1418,9,Structural Hb,γ-chain variant
1419,9,Structural Hb,γ-chain variant
1420,9,Structural Hb,γ-chain variant
1421,9,Structural Hb,γ-chain variant
1422,9,Structural Hb,γ-chain variant
1423,9,Structural Hb,γ-chain variant
1424,9,Structural Hb,γ-chain variant
1425,9,Structural Hb,γ-chain variant
1426,9,Structural Hb,γ-chain variant
1427,9,Structural Hb,γ-chain variant
1428,9,Structural Hb,γ-chain variant
1429,9,Structural Hb,γ-chain variant
1430,9,Structural Hb,γ-chain variant
1431,9,Structural Hb,γ-chain variant
1432,9,Structural Hb,γ-chain variant
1433,9,Structural Hb,γ-chain variant
1434,9,Structural Hb,γ-chain variant
1435,9,Structural Hb,γ-chain variant
1436,9,Structural Hb,γ-chain variant
1437,9,Structural Hb,γ-chain variant
1438,9,Structural Hb,γ-chain variant
1439,9,Structural Hb,γ-chain variant
1440,9,Structural Hb,γ-chain variant
1441,9,Structural Hb,γ-chain variant
1442,9,Structural Hb,γ-chain variant
1443,9,Structural Hb,γ-chain variant
1444,9,Structural Hb,γ-chain variant
1445,9,Structural Hb,γ-chain variant
1446,9,Structural Hb,γ-chain variant
1447,9,Structural Hb,γ-chain variant
1448,9,Structural Hb,γ-chain variant
1449,9,Structural Hb,γ-chain variant
1450,9,Structural Hb,γ-chain variant
1451,9,Structural Hb,γ-chain variant
1452,9,Structural Hb,γ-chain variant
1453,9,Structural Hb,γ-chain variant
1454,9,Structural Hb,γ-chain variant
1455,9,Structural Hb,γ-chain variant
1456,9,Structural Hb,γ-chain variant
1457,9,Structural Hb,γ-chain variant
1458,9,Structural Hb,γ-chain variant
1459,9,Structural Hb,γ-chain variant
1460,9,Structural Hb,γ-chain variant
1461,9,Structural Hb,γ-chain variant
1462,9,Structural Hb,γ-chain variant
1463,9,Structural Hb,γ-chain variant
1464,9,Structural Hb,γ-chain variant
1465,9,Structural Hb,γ-chain variant
1466,9,Structural Hb,γ-chain variant
1467,9,Structural Hb,γ-chain variant
1468,9,Structural Hb,γ-chain variant
1469,9,Structural Hb,γ-chain variant
1470,9,Structural Hb,γ-chain variant
1471,9,Structural Hb,γ-chain variant
1472,9,Structural Hb,γ-chain variant
1473,9,Structural Hb,γ-chain variant
1474,9,Structural Hb,γ-chain variant
1475,9,Structural Hb,γ-chain variant
1476,9,Structural Hb,γ-chain variant
1477,9,Structural Hb,γ-chain variant
1478,9,Structural Hb,γ-chain variant
1479,9,Structural Hb,γ-chain variant
1480,9,Structural Hb,γ-chain variant
1481,9,Structural Hb,γ-chain variant
1482,9,Structural Hb,γ-chain variant
1483,9,Structural Hb,γ-chain variant
1484,9,Structural Hb,γ-chain variant
1485,9,Structural Hb,γ-chain variant
1486,9,Structural Hb,γ-chain variant
1487,9,Structural Hb,γ-chain variant
1488,9,Structural Hb,γ-chain variant
1489,9,Structural Hb,γ-chain variant
1490,9,Structural Hb,γ-chain variant
1491,9,Structural Hb,γ-chain variant
1492,9,Structural Hb,γ-chain variant
2394,9,Structural Hb,γ-chain variant
2395,9,Structural Hb,γ-chain variant
2396,9,Structural Hb,γ-chain variant
2415,9,Structural Hb,γ-chain variant
2427,9,Structural Hb,γ-chain variant
2428,9,Structural Hb,γ-chain variant
2435,9,Structural Hb,γ-chain variant
2449,9,Structural Hb,γ-chain variant
2450,9,Structural Hb,γ-chain variant
2453,9,Structural Hb,γ-chain variant
2459,9,Structural Hb,γ-chain variant
2471,9,Structural Hb,γ-chain variant
2552,9,Structural Hb,γ-chain variant
2556,9,Structural Hb,γ-chain variant
3319,9,Structural Hb,γ-chain variant
3320,9,Structural Hb,γ-chain variant
3321,9,Structural Hb,γ-chain variant
3322,9,Structural Hb,γ-chain variant
3369,9,Structural Hb,γ-chain variant
3389,9,Structural Hb,γ-chain variant
3566,9,Structural Hb,γ-chain variant
3608,9,Structural Hb,γ-chain variant
3803,9,Structural Hb,γ-chain variant
3804,9,Structural Hb,γ-chain variant
3891,9,Structural Hb,γ-chain variant
3892,9,Structural Hb,γ-chain variant
3917,9,Structural Hb,γ-chain variant
1331,10,Structural Hb,δ-chain variant
1332,10,Structural Hb,δ-chain variant
1339,10,Structural Hb,δ-chain variant
1347,10,Structural Hb,δ-chain variant
1348,10,Structural Hb,δ-chain variant
1349,10,Structural Hb,δ-chain variant
1350,10,Structural Hb,δ-chain variant
1351,10,Structural Hb,δ-chain variant
1352,10,Structural Hb,δ-chain variant
1353,10,Structural Hb,δ-chain variant
1354,10,Structural Hb,δ-chain variant
1355,10,Structural Hb,δ-chain variant
1356,10,Structural Hb,δ-chain variant
1357,10,Structural Hb,δ-chain variant
1358,10,Structural Hb,δ-chain variant
1359,10,Structural Hb,δ-chain variant
1360,10,Structural Hb,δ-chain variant
1361,10,Structural Hb,δ-chain variant
1363,10,Structural Hb,δ-chain variant
1364,10,Structural Hb,δ-chain variant
1365,10,Structural Hb,δ-chain variant
1366,10,Structural Hb,δ-chain variant
1367,10,Structural Hb,δ-chain variant
1368,10,Structural Hb,δ-chain variant
1369,10,Structural Hb,δ-chain variant
1370,10,Structural Hb,δ-chain variant
1371,10,Structural Hb,δ-chain variant
1372,10,Structural Hb,δ-chain variant
1373,10,Structural Hb,δ-chain variant
1374,10,Structural Hb,δ-chain variant
1375,10,Structural Hb,δ-chain variant
1376,10,Structural Hb,δ-chain variant
1377,10,Structural Hb,δ-chain variant
1378,10,Structural Hb,δ-chain variant
1379,10,Structural Hb,δ-chain variant
1380,10,Structural Hb,δ-chain variant
1382,10,Structural Hb,δ-chain variant
1383,10,Structural Hb,δ-chain variant
1384,10,Structural Hb,δ-chain variant
1385,10,Structural Hb,δ-chain variant
1386,10,Structural Hb,δ-chain variant
1387,10,Structural Hb,δ-chain variant
1388,10,Structural Hb,δ-chain variant
1389,10,Structural Hb,δ-chain variant
1390,10,Structural Hb,δ-chain variant
1391,10,Structural Hb,δ-chain variant
1392,10,Structural Hb,δ-chain variant
1393,10,Structural Hb,δ-chain variant
1394,10,Structural Hb,δ-chain variant
1396,10,Structural Hb,δ-chain variant
1402,10,Structural Hb,δ-chain variant
1403,10,Structural Hb,δ-chain variant
1404,10,Structural Hb,δ-chain variant
1405,10,Structural Hb,δ-chain variant
2201,10,Structural Hb,δ-chain variant
2292,10,Structural Hb,δ-chain variant
2299,10,Structural Hb,δ-chain variant
2309,10,Structural Hb,δ-chain variant
2320,10,Structural Hb,δ-chain variant
2324,10,Structural Hb,δ-chain variant
2325,10,Structural Hb,δ-chain variant
2328,10,Structural Hb,δ-chain variant
2329,10,Structural Hb,δ-chain variant
2349,10,Structural Hb,δ-chain variant
2354,10,Structural Hb,δ-chain variant
2363,10,Structural Hb,δ-chain variant
2378,10,Structural Hb,δ-chain variant
2392,10,Structural Hb,δ-chain variant
2421,10,Structural Hb,δ-chain variant
2425,10,Structural Hb,δ-chain variant
2426,10,Structural Hb,δ-chain variant
2437,10,Structural Hb,δ-chain variant
2447,10,Structural Hb,δ-chain variant
2448,10,Structural Hb,δ-chain variant
2476,10,Structural Hb,δ-chain variant
2477,10,Structural Hb,δ-chain variant
2482,10,Structural Hb,δ-chain variant
2520,10,Structural Hb,δ-chain variant
2521,10,Structural Hb,δ-chain variant
2524,10,Structural Hb,δ-chain variant
2560,10,Structural Hb,δ-chain variant
2573,10,Structural Hb,δ-chain variant
2574,10,Structural Hb,δ-chain variant
2989,10,Structural Hb,δ-chain variant
3002,10,Structural Hb,δ-chain variant
3003,10,Structural Hb,δ-chain variant
3058,10,Structural Hb,δ-chain variant
3222,10,Structural Hb,δ-chain variant
3235,10,Structural Hb,δ-chain variant
3238,10,Structural Hb,δ-chain variant
3239,10,Structural Hb,δ-chain variant
3240,10,Structural Hb,δ-chain variant
3241,10,Structural Hb,δ-chain variant
3242,10,Structural Hb,δ-chain variant
3243,10,Structural Hb,δ-chain variant
3256,10,Structural Hb,δ-chain variant
3314,10,Structural Hb,δ-chain variant
3315,10,Structural Hb,δ-chain variant
3316,10,Structural Hb,δ-chain variant
3317,10,Structural Hb,δ-chain variant
3318,10,Structural Hb,δ-chain variant
3335,10,Structural Hb,δ-chain variant
3366,10,Structural Hb,δ-chain variant
3372,10,Structural Hb,δ-chain variant
3376,10,Structural Hb,δ-chain variant
3383,10,Structural Hb,δ-chain variant
3387,10,Structural Hb,δ-chain variant
3406,10,Structural Hb,δ-chain variant
3490,10,Structural Hb,δ-chain variant
3495,10,Structural Hb,δ-chain variant
3496,10,Structural Hb,δ-chain variant
3546,10,Structural Hb,δ-chain variant
3547,10,Structural Hb,δ-chain variant
3628,10,Structural Hb,δ-chain variant
3843,10,Structural Hb,δ-chain variant
1499,11,HPFH,HPFH
1500,11,HPFH,HPFH
1501,11,HPFH,HPFH
1502,11,HPFH,HPFH
1503,11,HPFH,HPFH
1554,11,HPFH,HPFH
1555,11,HPFH,HPFH
1556,11,HPFH,HPFH
1557,11,HPFH,HPFH
1558,11,HPFH,HPFH
1559,11,HPFH,HPFH
1560,11,HPFH,HPFH
1561,11,HPFH,HPFH
1562,11,HPFH,HPFH
1563,11,HPFH,HPFH
1564,11,HPFH,HPFH
1565,11,HPFH,HPFH
1566,11,HPFH,HPFH
1567,11,HPFH,HPFH
1568,11,HPFH,HPFH
1569,11,HPFH,HPFH
1570,11,HPFH,HPFH
1571,11,HPFH,HPFH
1572,11,HPFH,HPFH
1573,11,HPFH,HPFH
1574,11,HPFH,HPFH
1575,11,HPFH,HPFH
2128,11,HPFH,HPFH
2154,11,HPFH,HPFH
2155,11,HPFH,HPFH
2156,11,HPFH,HPFH
2300,11,HPFH,HPFH
2301,11,HPFH,HPFH
2302,11,HPFH,HPFH
2497,11,HPFH,HPFH
2498,11,HPFH,HPFH
3025,11,HPFH,HPFH
3272,11,HPFH,HPFH
3435,11,HPFH,HPFH
3436,11,HPFH,HPFH
3790,11,HPFH,HPFH
3865,11,HPFH,HPFH
3920,11,HPFH,HPFH
37,12,Unknown,N/A
1401,12,Unknown,N/A
1498,12,Unknown,N/A
2036,12,Unknown,N/A
2037,12,Unknown,N/A
2039,12,Unknown,N/A
2040,12,Unknown,N/A
2041,12,Unknown,N/A
2044,12,Unknown,N/A
2045,12,Unknown,N/A
2046,12,Unknown,N/A
2047,12,Unknown,N/A
2048,12,Unknown,N/A
2049,12,Unknown,N/A
2050,12,Unknown,N/A
2051,12,Unknown,N/A
2053,12,Unknown,N/A
2054,12,Unknown,N/A
2055,12,Unknown,N/A
2056,12,Unknown,N/A
2058,12,Unknown,N/A
2059,12,Unknown,N/A
2060,12,Unknown,N/A
2061,12,Unknown,N/A
2063,12,Unknown,N/A
2064,12,Unknown,N/A
2065,12,Unknown,N/A
2066,12,Unknown,N/A
2067,12,Unknown,N/A
2068,12,Unknown,N/A
2069,12,Unknown,N/A
2070,12,Unknown,N/A
2071,12,Unknown,N/A
2072,12,Unknown,N/A
2073,12,Unknown,N/A
2074,12,Unknown,N/A
2075,12,Unknown,N/A
2076,12,Unknown,N/A
2077,12,Unknown,N/A
2078,12,Unknown,N/A
2079,12,Unknown,N/A
2080,12,Unknown,N/A
2081,12,Unknown,N/A
2082,12,Unknown,N/A
2083,12,Unknown,N/A
2084,12,Unknown,N/A
2085,12,Unknown,N/A
2086,12,Unknown,N/A
2087,12,Unknown,N/A
2088,12,Unknown,N/A
2093,12,Unknown,N/A
2094,12,Unknown,N/A
2095,12,Unknown,N/A
2096,12,Unknown,N/A
2097,12,Unknown,N/A
2098,12,Unknown,N/A
2099,12,Unknown,N/A
2100,12,Unknown,N/A
2101,12,Unknown,N/A
2102,12,Unknown,N/A
2103,12,Unknown,N/A
2104,12,Unknown,N/A
2105,12,Unknown,N/A
2106,12,Unknown,N/A
2109,12,Unknown,N/A
2110,12,Unknown,N/A
2111,12,Unknown,N/A
2112,12,Unknown,N/A
2113,12,Unknown,N/A
2114,12,Unknown,N/A
2115,12,Unknown,N/A
2116,12,Unknown,N/A
2117,12,Unknown,N/A
2118,12,Unknown,N/A
2119,12,Unknown,N/A
2120,12,Unknown,N/A
2127,12,Unknown,N/A
2129,12,Unknown,N/A
2130,12,Unknown,N/A
2131,12,Unknown,N/A
2132,12,Unknown,N/A
2133,12,Unknown,N/A
2134,12,Unknown,N/A
2135,12,Unknown,N/A
2136,12,Unknown,N/A
2137,12,Unknown,N/A
2138,12,Unknown,N/A
2139,12,Unknown,N/A
2140,12,Unknown,N/A
2141,12,Unknown,N/A
2142,12,Unknown,N/A
2143,12,Unknown,N/A
2144,12,Unknown,N/A
2145,12,Unknown,N/A
2146,12,Unknown,N/A
2147,12,Unknown,N/A
2148,12,Unknown,N/A
2160,12,Unknown,N/A
2162,12,Unknown,N/A
2166,12,Unknown,N/A
2168,12,Unknown,N/A
2169,12,Unknown,N/A
2170,12,Unknown,N/A
2227,12,Unknown,N/A
2228,12,Unknown,N/A
2229,12,Unknown,N/A
2274,12,Unknown,N/A
2275,12,Unknown,N/A
2276,12,Unknown,N/A
2277,12,Unknown,N/A
2278,12,Unknown,N/A
2286,12,Unknown,N/A
2287,12,Unknown,N/A
2288,12,Unknown,N/A
2289,12,Unknown,N/A
2290,12,Unknown,N/A
2291,12,Unknown,N/A
2293,12,Unknown,N/A
2294,12,Unknown,N/A
2296,12,Unknown,N/A
2341,12,Unknown,N/A
2343,12,Unknown,N/A
2344,12,Unknown,N/A
2345,12,Unknown,N/A
2346,12,Unknown,N/A
2481,12,Unknown,N/A
2494,12,Unknown,N/A
2495,12,Unknown,N/A
2496,12,Unknown,N/A
2512,12,Unknown,N/A
2513,12,Unknown,N/A
2514,12,Unknown,N/A
2515,12,Unknown,N/A
2516,12,Unknown,N/A
2517,12,Unknown,N/A
2546,12,Unknown,N/A
2550,12,Unknown,N/A
2557,12,Unknown,N/A
2558,12,Unknown,N/A
2559,12,Unknown,N/A
2569,12,Unknown,N/A
2572,12,Unknown,N/A
2577,12,Unknown,N/A
2578,12,Unknown,N/A
2580,12,Unknown,N/A
2581,12,Unknown,N/A
2583,12,Unknown,N/A
2584,12,Unknown,N/A
2585,12,Unknown,N/A
2586,12,Unknown,N/A
2587,12,Unknown,N/A
2588,12,Unknown,N/A
2589,12,Unknown,N/A
2591,12,Unknown,N/A
2592,12,Unknown,N/A
2593,12,Unknown,N/A
2594,12,Unknown,N/A
2595,12,Unknown,N/A
2596,12,Unknown,N/A
2597,12,Unknown,N/A
2598,12,Unknown,N/A
2599,12,Unknown,N/A
2601,12,Unknown,N/A
2602,12,Unknown,N/A
2603,12,Unknown,N/A
2604,12,Unknown,N/A
2605,12,Unknown,N/A
2606,12,Unknown,N/A
2607,12,Unknown,N/A
2608,12,Unknown,N/A
2609,12,Unknown,N/A
2610,12,Unknown,N/A
2611,12,Unknown,N/A
2612,12,Unknown,N/A
2613,12,Unknown,N/A
2614,12,Unknown,N/A
2615,12,Unknown,N/A
2616,12,Unknown,N/A
2617,12,Unknown,N/A
2618,12,Unknown,N/A
2619,12,Unknown,N/A
2620,12,Unknown,N/A
2621,12,Unknown,N/A
2622,12,Unknown,N/A
2623,12,Unknown,N/A
2624,12,Unknown,N/A
2625,12,Unknown,N/A
2626,12,Unknown,N/A
2627,12,Unknown,N/A
2628,12,Unknown,N/A
2629,12,Unknown,N/A
2630,12,Unknown,N/A
2631,12,Unknown,N/A
2632,12,Unknown,N/A
2633,12,Unknown,N/A
2634,12,Unknown,N/A
2635,12,Unknown,N/A
2636,12,Unknown,N/A
2637,12,Unknown,N/A
2638,12,Unknown,N/A
2639,12,Unknown,N/A
2640,12,Unknown,N/A
2641,12,Unknown,N/A
2642,12,Unknown,N/A
2644,12,Unknown,N/A
2645,12,Unknown,N/A
2646,12,Unknown,N/A
2647,12,Unknown,N/A
2648,12,Unknown,N/A
2649,12,Unknown,N/A
2650,12,Unknown,N/A
2651,12,Unknown,N/A
2652,12,Unknown,N/A
2653,12,Unknown,N/A
2654,12,Unknown,N/A
2655,12,Unknown,N/A
2656,12,Unknown,N/A
2657,12,Unknown,N/A
2658,12,Unknown,N/A
2659,12,Unknown,N/A
2660,12,Unknown,N/A
2661,12,Unknown,N/A
2665,12,Unknown,N/A
2666,12,Unknown,N/A
2667,12,Unknown,N/A
2668,12,Unknown,N/A
2669,12,Unknown,N/A
2670,12,Unknown,N/A
2671,12,Unknown,N/A
2672,12,Unknown,N/A
2673,12,Unknown,N/A
2674,12,Unknown,N/A
2675,12,Unknown,N/A
2676,12,Unknown,N/A
2677,12,Unknown,N/A
2678,12,Unknown,N/A
2679,12,Unknown,N/A
2680,12,Unknown,N/A
2681,12,Unknown,N/A
2682,12,Unknown,N/A
2683,12,Unknown,N/A
2684,12,Unknown,N/A
2685,12,Unknown,N/A
2686,12,Unknown,N/A
2687,12,Unknown,N/A
2688,12,Unknown,N/A
2689,12,Unknown,N/A
2690,12,Unknown,N/A
2691,12,Unknown,N/A
2692,12,Unknown,N/A
2693,12,Unknown,N/A
2694,12,Unknown,N/A
2695,12,Unknown,N/A
2696,12,Unknown,N/A
2697,12,Unknown,N/A
2698,12,Unknown,N/A
2699,12,Unknown,N/A
2700,12,Unknown,N/A
2701,12,Unknown,N/A
2702,12,Unknown,N/A
2703,12,Unknown,N/A
2704,12,Unknown,N/A
2705,12,Unknown,N/A
2706,12,Unknown,N/A
2707,12,Unknown,N/A
2708,12,Unknown,N/A
2709,12,Unknown,N/A
2710,12,Unknown,N/A
2711,12,Unknown,N/A
2712,12,Unknown,N/A
2713,12,Unknown,N/A
2714,12,Unknown,N/A
2715,12,Unknown,N/A
2716,12,Unknown,N/A
2717,12,Unknown,N/A
2718,12,Unknown,N/A
2719,12,Unknown,N/A
2720,12,Unknown,N/A
2721,12,Unknown,N/A
2722,12,Unknown,N/A
2723,12,Unknown,N/A
2724,12,Unknown,N/A
2725,12,Unknown,N/A
2726,12,Unknown,N/A
2727,12,Unknown,N/A
2728,12,Unknown,N/A
2729,12,Unknown,N/A
2730,12,Unknown,N/A
2731,12,Unknown,N/A
2732,12,Unknown,N/A
2733,12,Unknown,N/A
2734,12,Unknown,N/A
2735,12,Unknown,N/A
2736,12,Unknown,N/A
2737,12,Unknown,N/A
2738,12,Unknown,N/A
2739,12,Unknown,N/A
2740,12,Unknown,N/A
2741,12,Unknown,N/A
2742,12,Unknown,N/A
2743,12,Unknown,N/A
2744,12,Unknown,N/A
2745,12,Unknown,N/A
2746,12,Unknown,N/A
2747,12,Unknown,N/A
2748,12,Unknown,N/A
2749,12,Unknown,N/A
2750,12,Unknown,N/A
2751,12,Unknown,N/A
2752,12,Unknown,N/A
2753,12,Unknown,N/A
2754,12,Unknown,N/A
2758,12,Unknown,N/A
2760,12,Unknown,N/A
2761,12,Unknown,N/A
2762,12,Unknown,N/A
2763,12,Unknown,N/A
2764,12,Unknown,N/A
2766,12,Unknown,N/A
2767,12,Unknown,N/A
2768,12,Unknown,N/A
2769,12,Unknown,N/A
2770,12,Unknown,N/A
2771,12,Unknown,N/A
2772,12,Unknown,N/A
2773,12,Unknown,N/A
2774,12,Unknown,N/A
2775,12,Unknown,N/A
2776,12,Unknown,N/A
2777,12,Unknown,N/A
2778,12,Unknown,N/A
2779,12,Unknown,N/A
2780,12,Unknown,N/A
2781,12,Unknown,N/A
2782,12,Unknown,N/A
2783,12,Unknown,N/A
2784,12,Unknown,N/A
2785,12,Unknown,N/A
2786,12,Unknown,N/A
2787,12,Unknown,N/A
2788,12,Unknown,N/A
2789,12,Unknown,N/A
2791,12,Unknown,N/A
2792,12,Unknown,N/A
2793,12,Unknown,N/A
2794,12,Unknown,N/A
2795,12,Unknown,N/A
2796,12,Unknown,N/A
2797,12,Unknown,N/A
2798,12,Unknown,N/A
2799,12,Unknown,N/A
2800,12,Unknown,N/A
2801,12,Unknown,N/A
2802,12,Unknown,N/A
2803,12,Unknown,N/A
2804,12,Unknown,N/A
2805,12,Unknown,N/A
2806,12,Unknown,N/A
2807,12,Unknown,N/A
2808,12,Unknown,N/A
2809,12,Unknown,N/A
2810,12,Unknown,N/A
2811,12,Unknown,N/A
2812,12,Unknown,N/A
2813,12,Unknown,N/A
2814,12,Unknown,N/A
2815,12,Unknown,N/A
2816,12,Unknown,N/A
2817,12,Unknown,N/A
2818,12,Unknown,N/A
2819,12,Unknown,N/A
2820,12,Unknown,N/A
2821,12,Unknown,N/A
2822,12,Unknown,N/A
2823,12,Unknown,N/A
2824,12,Unknown,N/A
2825,12,Unknown,N/A
2826,12,Unknown,N/A
2827,12,Unknown,N/A
2828,12,Unknown,N/A
2829,12,Unknown,N/A
2830,12,Unknown,N/A
2831,12,Unknown,N/A
2832,12,Unknown,N/A
2833,12,Unknown,N/A
2834,12,Unknown,N/A
2835,12,Unknown,N/A
2836,12,Unknown,N/A
2837,12,Unknown,N/A
2838,12,Unknown,N/A
2839,12,Unknown,N/A
2840,12,Unknown,N/A
2841,12,Unknown,N/A
2842,12,Unknown,N/A
2843,12,Unknown,N/A
2844,12,Unknown,N/A
2845,12,Unknown,N/A
2846,12,Unknown,N/A
2847,12,Unknown,N/A
2848,12,Unknown,N/A
2849,12,Unknown,N/A
2850,12,Unknown,N/A
2851,12,Unknown,N/A
2852,12,Unknown,N/A
2853,12,Unknown,N/A
2854,12,Unknown,N/A
2855,12,Unknown,N/A
2856,12,Unknown,N/A
2857,12,Unknown,N/A
2858,12,Unknown,N/A
